,train,val,test
C3L-00969-23,True,False,False
C3L-00968-23,True,False,False
C3L-00968-22,True,False,False
C3L-00966-22,True,False,False
C3L-00966-24,True,False,False
C3L-02856-21,True,False,False
C3L-02857-21,True,False,False
C3L-02842-21,True,False,False
C3L-02841-21,True,False,False
C3L-02556-23,True,False,False
C3L-02556-21,True,False,False
C3L-02553-21,True,False,False
C3L-02551-21,True,False,False
C3L-02551-23,True,False,False
C3L-02551-22,True,False,False
C3L-02544-22,True,False,False
C3L-02544-21,True,False,False
C3L-02544-23,True,False,False
C3L-02364-22,True,False,False
C3L-02364-21,True,False,False
C3L-02352-21,True,False,False
C3L-02352-22,True,False,False
C3L-02346-21,True,False,False
C3L-02220-22,True,False,False
C3L-02220-21,True,False,False
C3L-02220-23,True,False,False
C3L-02214-21,True,False,False
C3L-02211-21,True,False,False
C3L-02208-21,True,False,False
C3L-02201-21,True,False,False
C3L-02177-21,True,False,False
C3L-02176-21,True,False,False
C3L-02175-21,True,False,False
C3L-00966-21,True,False,False
C3L-00966-23,True,False,False
C3L-01978-23,True,False,False
C3L-01978-21,True,False,False
C3L-01976-21,True,False,False
C3L-01958-21,True,False,False
C3L-01952-21,True,False,False
C3L-01951-21,True,False,False
C3L-01929-21,True,False,False
C3L-01869-23,True,False,False
C3L-01869-21,True,False,False
C3L-01869-22,True,False,False
C3L-00966-25,True,False,False
C3L-01681-28,True,False,False
C3L-01676-23,True,False,False
C3N-01081-23,True,False,False
C3N-00386-21,True,False,False
C3N-00200-21,True,False,False
C3N-00200-22,True,False,False
C3N-00200-23,True,False,False
C3N-00321-23,True,False,False
C3N-00321-22,True,False,False
C3N-00322-24,True,False,False
C3N-00321-21,True,False,False
C3N-00322-25,True,False,False
C3N-00322-21,True,False,False
C3N-00322-22,True,False,False
C3N-00322-23,True,False,False
C3N-00323-23,True,False,False
C3N-00323-24,True,False,False
C3N-00323-22,True,False,False
C3N-00323-25,True,False,False
C3N-00323-21,True,False,False
C3L-00898-24,True,False,False
C3L-00898-25,True,False,False
C3L-00898-21,True,False,False
C3L-00943-21,True,False,False
C3N-00324-25,True,False,False
C3L-00898-23,True,False,False
C3N-00324-23,True,False,False
C3N-00324-24,True,False,False
C3N-00326-21,True,False,False
C3L-01064-21,True,False,False
C3L-01064-25,True,False,False
C3L-01064-23,True,False,False
C3L-01064-22,True,False,False
C3N-00326-23,True,False,False
C3N-00151-22,True,False,False
C3N-00151-23,True,False,False
C3L-01274-21,True,False,False
C3N-00326-25,True,False,False
C3L-01277-21,True,False,False
C3L-01284-22,True,False,False
C3N-00328-24,True,False,False
C3N-00326-24,True,False,False
C3L-01284-21,True,False,False
C3L-01355-23,True,False,False
C3L-01355-21,True,False,False
C3N-00326-22,True,False,False
C3N-00328-25,True,False,False
C3L-01355-22,True,False,False
C3L-01599-23,True,False,False
C3N-00328-22,True,False,False
C3N-00328-21,True,False,False
C3N-00333-23,True,False,False
C3N-00328-23,True,False,False
C3L-01604-21,True,False,False
C3L-01604-23,True,False,False
C3L-01604-22,True,False,False
C3N-00333-21,True,False,False
C3L-01631-21,True,False,False
C3L-01633-22,True,False,False
C3L-01633-23,True,False,False
C3L-01633-21,True,False,False
C3L-01639-21,True,False,False
C3L-01664-22,True,False,False
C3L-01664-23,True,False,False
C3L-01664-21,True,False,False
C3L-01668-21,True,False,False
C3L-01672-21,True,False,False
C3N-00333-22,True,False,False
C3N-00334-24,True,False,False
C3L-01729-21,True,False,False
C3L-01732-21,True,False,False
C3L-01739-21,True,False,False
C3L-01749-21,True,False,False
C3L-01833-21,True,False,False
C3L-01840-23,True,False,False
C3L-01840-22,True,False,False
C3L-01864-21,True,False,False
C3N-00335-25,True,False,False
C3N-00335-21,True,False,False
C3N-00335-22,True,False,False
C3L-01864-23,True,False,False
C3L-01864-22,True,False,False
C3N-00335-23,True,False,False
C3N-00337-25,True,False,False
C3L-01913-21,True,False,False
C3L-01967-23,True,False,False
C3L-01967-22,True,False,False
C3L-01967-21,True,False,False
C3N-00337-24,True,False,False
C3N-00337-21,True,False,False
C3N-00337-22,True,False,False
C3N-00337-23,True,False,False
C3N-00339-25,True,False,False
C3L-02119-26,True,False,False
C3L-02119-27,True,False,False
C3L-02119-28,True,False,False
C3L-02119-24,True,False,False
C3L-02121-26,True,False,False
C3N-00334-21,True,False,False
C3N-00334-22,True,False,False
C3N-00334-23,True,False,False
C3N-00339-24,True,False,False
C3L-02121-25,True,False,False
C3N-00339-21,True,False,False
C3N-00339-22,True,False,False
C3L-02121-28,True,False,False
C3L-02121-27,True,False,False
C3L-02121-24,True,False,False
C3L-02125-27,True,False,False
C3L-02125-28,True,False,False
C3L-02125-25,True,False,False
C3L-02216-22,True,False,False
C3L-02216-21,True,False,False
C3L-02353-21,True,False,False
C3L-02354-22,True,False,False
C3L-02354-21,True,False,False
C3N-00340-23,True,False,False
C3N-00340-21,True,False,False
C3N-00340-24,True,False,False
C3L-02357-22,True,False,False
C3L-02357-23,True,False,False
C3L-02357-21,True,False,False
C3L-02382-26,True,False,False
C3L-02382-29,True,False,False
C3L-02382-30,True,False,False
C3N-00339-23,True,False,False
C3L-02384-21,True,False,False
C3N-00151-24,True,False,False
C3N-00151-21,True,False,False
C3L-02389-21,True,False,False
C3L-02392-21,True,False,False
C3L-02395-21,True,False,False
C3L-02399-21,True,False,False
C3L-02403-21,True,False,False
C3L-02408-21,True,False,False
C3L-02408-23,True,False,False
C3L-02409-21,True,False,False
C3L-02409-23,True,False,False
C3L-02409-25,True,False,False
C3L-02411-24,True,False,False
C3L-02411-25,True,False,False
C3L-02412-21,True,False,False
C3L-02412-23,True,False,False
C3L-02448-21,True,False,False
C3N-00377-25,True,False,False
C3N-00377-24,True,False,False
C3L-02412-25,True,False,False
C3N-00379-23,True,False,False
C3N-00377-23,True,False,False
C3L-02468-22,True,False,False
C3L-02468-21,True,False,False
C3N-00379-22,True,False,False
C3L-02545-22,True,False,False
C3N-00379-21,True,False,False
C3N-00383-24,True,False,False
C3N-00383-21,True,False,False
C3N-00383-22,True,False,False
C3L-02557-22,True,False,False
C3L-02557-21,True,False,False
C3L-02557-23,True,False,False
C3N-00383-23,True,False,False
C3L-02602-22,True,False,False
C3N-00386-23,True,False,False
C3L-02602-23,True,False,False
C3L-02741-22,True,False,False
C3L-02741-23,True,False,False
C3L-02744-24,True,False,False
C3L-02744-21,True,False,False
C3L-02741-21,True,False,False
C3N-00386-22,True,False,False
C3L-02744-23,True,False,False
C3L-02744-22,True,False,False
C3L-02746-21,True,False,False
C3L-02746-23,True,False,False
C3N-00388-23,True,False,False
C3N-00388-24,True,False,False
C3N-00388-21,True,False,False
C3L-02746-22,True,False,False
C3N-00388-22,True,False,False
C3N-00389-25,True,False,False
C3N-00389-24,True,False,False
C3N-00383-25,True,False,False
C3N-00389-21,True,False,False
C3N-00389-22,True,False,False
C3L-02747-22,True,False,False
C3L-02800-21,True,False,False
C3N-00389-23,True,False,False
C3L-02747-21,True,False,False
C3L-03594-22,True,False,False
C3L-03594-23,True,False,False
C3L-02802-21,True,False,False
C3L-02802-23,True,False,False
C3L-02802-22,True,False,False
C3L-02894-22,True,False,False
C3L-02953-21,True,False,False
C3L-02990-25,True,False,False
C3L-02990-24,True,False,False
C3L-02990-28,True,False,False
C3L-02990-27,True,False,False
C3L-02990-26,True,False,False
C3L-03594-21,True,False,False
C3N-00729-21,True,False,False
C3N-00729-22,True,False,False
C3N-00734-23,True,False,False
C3N-00743-22,True,False,False
C3N-00743-21,True,False,False
C3N-00836-24,True,False,False
C3N-00836-21,True,False,False
C3N-00836-23,True,False,False
C3N-00836-22,True,False,False
C3N-00847-22,True,False,False
C3L-03152-22,True,False,False
C3N-00847-21,True,False,False
C3N-00848-23,True,False,False
C3L-03264-21,True,False,False
C3N-00848-22,True,False,False
C3N-00848-21,True,False,False
C3N-00850-23,True,False,False
C3N-00850-21,True,False,False
C3N-00850-22,True,False,False
C3N-00858-24,True,False,False
C3N-00858-23,True,False,False
C3N-00858-22,True,False,False
C3L-03467-21,True,False,False
C3L-03467-22,True,False,False
C3L-03467-23,True,False,False
C3L-03589-23,True,False,False
C3N-00866-21,True,False,False
C3N-00866-22,True,False,False
C3L-03589-21,True,False,False
C3N-00880-23,True,False,False
C3N-01003-21,True,False,False
C3L-01925-23,True,False,False
C3L-01925-27,True,False,False
C3L-01925-22,True,False,False
C3L-05571-25,True,False,False
C3L-05571-26,True,False,False
C3L-05571-23,True,False,False
C3L-05848-21,True,False,False
C3L-05849-23,True,False,False
C3L-05571-21,True,False,False
C3L-01744-21,True,False,False
C3L-01312-21,True,False,False
C3L-01312-22,True,False,False
C3L-01307-22,True,False,False
C3L-05571-22,True,False,False
C3L-05849-21,True,False,False
C3L-05849-22,True,False,False
C3N-00155-24,True,False,False
C3N-00155-21,True,False,False
C3N-00155-22,True,False,False
C3L-01304-22,True,False,False
C3L-01307-23,True,False,False
C3L-01304-21,True,False,False
C3L-01304-23,True,False,False
C3L-01282-21,True,False,False
C3N-00520-24,True,False,False
C3L-01275-21,True,False,False
C3N-01211-24,True,False,False
C3L-01253-21,True,False,False
C3N-01211-21,True,False,False
C3N-01211-22,True,False,False
C3N-01212-23,True,False,False
C3N-01211-23,True,False,False
C3N-00520-23,True,False,False
C3N-00520-21,True,False,False
C3N-01212-21,True,False,False
C3N-00520-22,True,False,False
C3N-01212-22,True,False,False
C3L-01252-21,True,False,False
C3N-00732-23,True,False,False
C3N-00750-30,True,False,False
C3N-00750-29,True,False,False
C3N-00732-21,True,False,False
C3N-00753-29,True,False,False
C3N-00755-23,True,False,False
C3N-00753-28,True,False,False
C3N-00753-27,True,False,False
C3N-00755-22,True,False,False
C3L-01248-21,True,False,False
C3L-01247-21,True,False,False
C3L-01246-21,True,False,False
C3N-01217-23,True,False,False
C3N-01217-22,True,False,False
C3N-01217-21,True,False,False
C3N-01219-23,True,False,False
C3N-01219-22,True,False,False
C3N-01219-21,True,False,False
C3N-01267-24,True,False,False
C3N-01267-21,True,False,False
C3N-00859-25,True,False,False
C3N-01267-22,True,False,False
C3N-01346-23,True,False,False
C3N-01349-22,True,False,False
C3N-00859-23,True,False,False
C3N-00860-24,True,False,False
C3N-00872-24,True,False,False
C3N-01349-21,True,False,False
C3L-00963-21,True,False,False
C3N-01007-21,True,False,False
C3N-01008-22,True,False,False
C3N-01079-22,True,False,False
C3N-01079-23,True,False,False
C3N-01079-24,True,False,False
C3N-01079-21,True,False,False
C3L-00961-21,True,False,False
C3L-00947-21,True,False,False
C3L-00946-21,True,False,False
C3N-01171-21,True,False,False
C3N-01172-21,True,False,False
C3N-01341-22,True,False,False
C3N-01342-22,True,False,False
C3N-01342-21,True,False,False
C3L-00942-21,True,False,False
C3L-00938-21,True,False,False
C3L-00921-23,True,False,False
C3L-00921-22,True,False,False
C3L-00918-21,True,False,False
C3L-00905-21,True,False,False
C3L-00781-22,True,False,False
C3L-00781-23,True,False,False
C3L-00781-21,True,False,False
C3N-01526-21,True,False,False
C3N-01525-22,True,False,False
C3N-01526-22,True,False,False
C3N-01525-21,True,False,False
C3N-01526-23,True,False,False
C3N-01529-23,True,False,False
C3L-00781-24,True,False,False
C3L-01311-21,True,False,False
C3L-00780-23,True,False,False
C3L-00780-22,True,False,False
C3L-00780-24,True,False,False
C3L-00780-25,True,False,False
C3L-00771-21,True,False,False
C3L-00770-21,True,False,False
C3N-01761-21,True,False,False
C3N-01765-24,True,False,False
C3N-01765-21,True,False,False
C3N-01764-22,True,False,False
C3N-01821-22,True,False,False
C3N-01821-21,True,False,False
C3N-01821-23,True,False,False
C3N-01830-21,True,False,False
C3N-01830-22,True,False,False
C3N-01843-23,True,False,False
C3N-01843-22,True,False,False
C3N-01847-22,True,False,False
C3L-00769-21,True,False,False
C3N-01848-23,True,False,False
C3N-01848-21,True,False,False
C3N-01873-21,True,False,False
C3N-01874-21,True,False,False
C3L-00601-22,True,False,False
C3N-01875-21,True,False,False
C3N-01876-21,True,False,False
C3N-01875-22,True,False,False
C3N-01877-24,True,False,False
C3L-00601-21,True,False,False
C3N-01878-21,True,False,False
C3N-01880-23,True,False,False
C3L-00601-23,True,False,False
C3N-01880-24,True,False,False
C3N-01510-23,True,False,False
C3N-01510-21,True,False,False
C3N-01510-22,True,False,False
C3N-01520-21,True,False,False
C3N-02027-21,True,False,False
C3N-02028-23,True,False,False
C3N-02027-23,True,False,False
C3N-02028-21,True,False,False
C3N-02028-22,True,False,False
C3N-02030-23,True,False,False
C3N-01521-22,True,False,False
C3N-01520-22,True,False,False
C3N-01520-23,True,False,False
C3N-01521-21,True,False,False
C3N-01521-23,True,False,False
C3L-00586-21,True,False,False
C3N-02061-22,True,False,False
C3N-02061-23,True,False,False
C3N-02062-23,True,False,False
C3N-02062-21,True,False,False
C3N-02061-21,True,False,False
C3L-00586-22,True,False,False
C3L-00586-23,True,False,False
C3N-02244-23,True,False,False
C3N-02244-21,True,False,False
C3N-02244-22,True,False,False
C3N-02247-21,True,False,False
C3N-02247-22,True,False,False
C3N-02247-23,True,False,False
C3N-02249-24,True,False,False
C3N-02253-27,True,False,False
C3N-02253-26,True,False,False
C3N-02271-23,True,False,False
C3N-02274-21,True,False,False
C3N-02296-21,True,False,False
C3N-02296-22,True,False,False
C3N-02298-22,True,False,False
C3N-02337-21,True,False,False
C3N-02337-23,True,False,False
C3N-02372-23,True,False,False
C3N-02372-22,True,False,False
C3N-02372-21,True,False,False
C3N-02302-22,True,False,False
C3L-00563-23,True,False,False
C3L-00563-22,True,False,False
C3N-02302-21,True,False,False
C3L-00563-21,True,False,False
C3N-02436-23,True,False,False
C3N-02436-22,True,False,False
C3N-02436-21,True,False,False
C3N-02437-21,True,False,False
C3N-02437-22,True,False,False
C3L-00449-21,True,False,False
C3L-00413-21,True,False,False
C3N-02595-21,True,False,False
C3N-02595-22,True,False,False
C3N-01537-23,True,False,False
C3N-02598-23,True,False,False
C3N-01537-21,True,False,False
C3L-00362-22,True,False,False
C3L-00362-21,True,False,False
C3L-00361-21,True,False,False
C3L-00361-22,True,False,False
C3N-02635-22,True,False,False
C3N-02635-21,True,False,False
C3N-02639-22,True,False,False
C3N-02632-25,True,False,False
C3N-02637-21,True,False,False
C3N-02636-21,True,False,False
C3N-02639-21,True,False,False
C3L-00358-21,True,False,False
C3N-02678-22,True,False,False
C3N-02789-21,True,False,False
C3L-00358-22,True,False,False
C3N-02947-22,True,False,False
C3N-02947-21,True,False,False
C3N-02947-23,True,False,False
C3N-02972-22,True,False,False
C3N-02972-23,True,False,False
C3N-02976-22,True,False,False
C3N-02979-21,True,False,False
C3L-00356-21,True,False,False
C3L-00356-22,True,False,False
C3N-03005-23,True,False,False
C3N-03044-24,True,False,False
C3N-03044-21,True,False,False
C3N-03044-23,True,False,False
C3N-03044-22,True,False,False
C3L-00356-23,True,False,False
C3L-00161-25,True,False,False
C3L-00161-21,True,False,False
C3N-03417-21,True,False,False
C3N-03415-21,True,False,False
C3N-03767-21,True,False,False
C3L-00161-23,True,False,False
C3L-00161-22,True,False,False
C3N-01825-22,True,False,False
C3L-00008-21,True,False,False
C3N-01825-21,True,False,False
C3L-00157-22,True,False,False
C3L-00032-21,True,False,False
C3L-00090-21,True,False,False
C3L-00098-22,True,False,False
C3L-00156-22,True,False,False
C3L-00145-22,True,False,False
C3L-00136-23,True,False,False
C3L-00136-22,True,False,False
C3L-00137-23,True,False,False
C3L-00137-22,True,False,False
C3N-01802-21,True,False,False
C3L-00145-21,True,False,False
C3L-00139-22,True,False,False
C3L-00139-21,True,False,False
C3N-01529-21,True,False,False
C3L-00881-23,True,False,False
C3L-01598-22,True,False,False
C3L-01637-21,True,False,False
C3L-01637-22,True,False,False
C3L-01637-23,True,False,False
C3L-01662-23,True,False,False
C3L-01662-21,True,False,False
C3L-01662-22,True,False,False
C3L-01687-23,True,False,False
C3L-01687-21,True,False,False
C3L-01687-22,True,False,False
C3L-01689-23,True,False,False
C3L-01689-21,True,False,False
C3L-01703-26,True,False,False
C3L-01703-28,True,False,False
C3L-01453-21,True,False,False
C3L-01453-22,True,False,False
C3L-01453-23,True,False,False
C3L-03624-21,True,False,False
C3N-03061-21,True,False,False
C3L-01971-21,True,False,False
C3L-01971-22,True,False,False
C3L-01971-23,True,False,False
C3L-01328-22,True,False,False
C3L-02109-21,True,False,False
C3L-02109-23,True,False,False
C3L-02109-22,True,False,False
C3N-01012-22,True,False,False
C3N-01012-21,True,False,False
C3N-01011-21,True,False,False
C3N-01011-23,True,False,False
C3N-01166-21,True,False,False
C3N-00303-22,True,False,False
C3N-01165-23,True,False,False
C3L-02115-27,True,False,False
C3L-02116-22,True,False,False
C3N-00957-21,True,False,False
C3N-00957-22,True,False,False
C3L-02116-21,True,False,False
C3N-00957-23,True,False,False
C3L-02116-23,True,False,False
C3L-02118-22,True,False,False
C3L-02118-21,True,False,False
C3N-03061-22,True,False,False
C3N-01168-23,True,False,False
C3L-02118-23,True,False,False
C3N-03039-22,True,False,False
C3N-03069-22,True,False,False
C3L-03371-24,True,False,False
C3N-02944-21,True,False,False
C3N-02944-22,True,False,False
C3L-02463-21,True,False,False
C3N-03006-22,True,False,False
C3L-03371-22,True,False,False
C3L-03350-23,True,False,False
C3L-03350-22,True,False,False
C3L-03350-21,True,False,False
C3L-03129-21,True,False,False
C3N-03000-22,True,False,False
C3N-02998-23,True,False,False
C3N-02971-22,True,False,False
C3N-02971-21,True,False,False
C3L-02463-22,True,False,False
C3N-02971-23,True,False,False
C3L-02463-23,True,False,False
C3L-03129-22,True,False,False
C3N-02940-22,True,False,False
C3N-02940-21,True,False,False
C3L-02606-23,True,False,False
C3L-02604-21,True,False,False
C3L-02606-21,True,False,False
C3L-02606-22,True,False,False
C3L-02610-23,True,False,False
C3L-02610-22,True,False,False
C3L-02613-22,True,False,False
C3N-02768-21,True,False,False
C3N-02768-22,True,False,False
C3L-01124-21,True,False,False
C3L-01124-22,True,False,False
C3L-01054-23,True,False,False
C3L-02701-23,True,False,False
C3L-01054-24,True,False,False
C3L-01053-28,True,False,False
C3L-03129-23,True,False,False
C3L-02701-24,True,False,False
C3L-02701-21,True,False,False
C3L-02701-22,True,False,False
C3L-02701-25,True,False,False
C3L-02809-21,True,False,False
C3L-02809-24,True,False,False
C3L-01053-23,True,False,False
C3L-02809-23,True,False,False
C3L-02809-22,True,False,False
C3N-00709-21,True,False,False
C3L-01053-25,True,False,False
C3L-01052-21,True,False,False
C3L-01052-22,True,False,False
C3L-02890-22,True,False,False
C3L-02899-21,True,False,False
C3L-02899-22,True,False,False
C3L-03123-22,True,False,False
C3L-03123-21,True,False,False
C3L-01051-23,True,False,False
C3L-01051-22,True,False,False
C3N-00954-22,True,False,False
C3L-01037-21,True,False,False
C3L-01037-23,True,False,False
C3L-01036-22,True,False,False
C3L-03123-23,True,False,False
C3N-01375-23,True,False,False
C3L-01036-21,True,False,False
C3L-03356-26,True,False,False
C3L-03356-28,True,False,False
C3L-01031-21,True,False,False
C3L-03356-27,True,False,False
C3L-03388-22,True,False,False
C3L-03394-22,True,False,False
C3L-03394-23,True,False,False
C3L-03395-22,True,False,False
C3L-03395-23,True,False,False
C3N-01380-23,True,False,False
C3N-01380-21,True,False,False
C3N-01381-21,True,False,False
C3N-01381-22,True,False,False
C3N-01382-22,True,False,False
C3L-03628-26,True,False,False
C3L-03628-27,True,False,False
C3L-03630-23,True,False,False
C3L-03628-28,True,False,False
C3L-03635-22,True,False,False
C3L-03635-23,True,False,False
C3L-03639-23,True,False,False
C3L-03639-21,True,False,False
C3N-01382-21,True,False,False
C3N-01383-23,True,False,False
C3N-01388-22,True,False,False
C3L-01031-23,True,False,False
C3N-00954-21,True,False,False
C3L-03743-21,True,False,False
C3N-00303-24,True,False,False
C3L-04027-23,True,False,False
C3L-04027-22,True,False,False
C3L-04027-24,True,False,False
C3L-04027-25,True,False,False
C3L-04072-21,True,False,False
C3L-04080-23,True,False,False
C3L-04080-24,True,False,False
C3L-04080-21,True,False,False
C3N-02585-22,True,False,False
C3N-02585-21,True,False,False
C3N-02579-22,True,False,False
C3N-01379-21,True,False,False
C3N-01379-22,True,False,False
C3L-00928-21,True,False,False
C3L-00928-22,True,False,False
C3L-00928-23,True,False,False
C3N-02579-21,True,False,False
C3N-01389-22,True,False,False
C3N-02573-21,True,False,False
C3N-02573-22,True,False,False
C3L-04473-22,True,False,False
C3L-04475-23,True,False,False
C3L-04473-21,True,False,False
C3L-04473-23,True,False,False
C3L-04475-22,True,False,False
C3L-04475-21,True,False,False
C3L-04479-21,True,False,False
C3L-04479-22,True,False,False
C3N-00518-21,True,False,False
C3N-00518-23,True,False,False
C3N-00518-22,True,False,False
C3N-00517-21,True,False,False
C3N-00516-21,True,False,False
C3N-00514-21,True,False,False
C3N-00513-24,True,False,False
C3N-00511-23,True,False,False
C3L-00881-21,True,False,False
C3L-04495-28,True,False,False
C3L-04495-30,True,False,False
C3L-00819-22,True,False,False
C3L-00819-21,True,False,False
C3L-04495-29,True,False,False
C3N-00303-23,True,False,False
C3L-04853-22,True,False,False
C3L-00640-23,True,False,False
C3L-00640-21,True,False,False
C3L-00625-23,True,False,False
C3L-00640-22,True,False,False
C3N-00436-21,True,False,False
C3N-00436-22,True,False,False
C3L-00625-24,True,False,False
C3L-00622-21,True,False,False
C3L-00625-25,True,False,False
C3L-00622-23,True,False,False
C3L-00622-22,True,False,False
C3N-02295-24,True,False,False
C3L-00599-23,True,False,False
C3N-01900-23,True,False,False
C3N-01907-21,True,False,False
C3L-00599-21,True,False,False
C3L-00599-22,True,False,False
C3N-03211-22,True,False,False
C3N-03211-21,True,False,False
C3L-00598-22,True,False,False
C3L-00598-21,True,False,False
C3L-00589-22,True,False,False
C3L-00589-21,True,False,False
C3N-02069-22,True,False,False
C3N-02010-22,True,False,False
C3L-03743-23,True,False,False
C3N-02591-21,True,False,False
C3N-02010-21,True,False,False
C3N-02590-21,True,False,False
C3L-00401-24,True,False,False
C3L-00401-22,True,False,False
C3L-00401-25,True,False,False
C3N-03426-21,True,False,False
C3N-03439-22,True,False,False
C3N-03428-21,True,False,False
C3N-03440-21,True,False,False
C3N-01998-23,True,False,False
C3N-01998-22,True,False,False
C3N-01997-23,True,False,False
C3N-01997-22,True,False,False
C3N-02697-21,True,False,False
C3N-02939-22,True,False,False
C3N-03665-21,True,False,False
C3N-03670-21,True,False,False
C3N-03754-21,True,False,False
C3N-03839-21,True,False,False
C3N-03840-22,True,False,False
C3N-03840-21,True,False,False
C3N-02939-21,True,False,False
C3N-02997-21,True,False,False
C3N-03854-21,True,False,False
C3N-03853-22,True,False,False
C3L-01702-22,True,False,False
C3N-03884-22,True,False,False
C3N-03884-21,True,False,False
C3L-00277-23,True,False,False
C3N-01715-21,True,False,False
C3N-01715-22,True,False,False
C3N-01716-23,True,False,False
C3N-04119-22,True,False,False
C3N-04119-21,True,False,False
C3N-04126-22,True,False,False
C3N-04126-21,True,False,False
C3L-01160-24,True,False,False
C3L-01160-21,True,False,False
C3N-00198-23,True,False,False
C3N-00198-22,True,False,False
C3L-01158-21,True,False,False
C3L-01032-21,True,False,False
C3L-01032-24,True,False,False
C3N-01719-24,True,False,False
C3L-00277-21,True,False,False
C3L-00189-23,True,False,False
C3L-00189-22,True,False,False
C3L-00189-21,True,False,False
C3N-03778-21,True,False,False
C3L-00885-21,True,False,False
C3L-00885-22,True,False,False
C3L-00885-23,True,False,False
C3L-00017-22,True,False,False
C3N-04282-21,True,False,False
C3L-00017-21,True,False,False
C3L-00017-23,True,False,False
C3L-00395-22,True,False,False
C3N-00198-21,True,False,False
C3L-00395-23,True,False,False
C3L-00102-22,True,False,False
C3N-00249-23,True,False,False
C3N-00249-22,True,False,False
C3N-00249-21,True,False,False
C3N-00302-24,True,False,False
C3N-00302-21,True,False,False
C3N-00302-23,True,False,False
C3N-00302-22,True,False,False
C3N-00303-21,True,False,False
C3L-03126-23,True,False,False
C3N-01165-22,True,False,False
C3N-03227-21,True,False,False
C3L-05501-22,True,False,False
C3L-00029-21,True,False,False
C3L-00564-21,True,False,False
C3L-00564-22,True,False,False
C3L-00567-22,True,False,False
C3L-00567-21,True,False,False
C3L-00564-23,True,False,False
C3N-03230-22,True,False,False
C3N-03230-21,True,False,False
C3N-04164-22,True,False,False
C3N-04164-24,True,False,False
C3N-04158-21,True,False,False
C3N-04158-22,True,False,False
C3N-04158-23,True,False,False
C3L-01551-21,True,False,False
C3L-01601-23,True,False,False
C3L-01601-21,True,False,False
C3N-03914-22,True,False,False
C3N-03914-21,True,False,False
C3N-03914-23,True,False,False
C3N-03230-23,True,False,False
C3L-01883-21,True,False,False
C3L-01883-23,True,False,False
C3L-01883-22,True,False,False
C3N-03615-21,True,False,False
C3N-03615-22,True,False,False
C3N-03615-23,True,False,False
C3N-03489-22,True,False,False
C3N-03489-21,True,False,False
C3N-03236-22,True,False,False
C3L-06162-23,True,False,False
C3L-06162-22,True,False,False
C3L-06162-21,True,False,False
C3L-06162-27,True,False,False
C3L-06162-24,True,False,False
C3N-03236-21,True,False,False
C3N-03236-23,True,False,False
C3N-03232-21,True,False,False
C3N-03232-23,True,False,False
C3N-02064-23,True,False,False
C3N-02064-21,True,False,False
C3N-02064-22,True,False,False
C3N-03227-22,True,False,False
C3N-03227-23,True,False,False
C3N-03221-25,True,False,False
C3N-02038-22,True,False,False
C3N-02038-21,True,False,False
C3N-03221-23,True,False,False
C3N-03221-22,True,False,False
C3N-02038-23,True,False,False
C3N-02034-22,True,False,False
C3N-02034-23,True,False,False
C3N-03221-21,True,False,False
C3N-03221-24,True,False,False
C3N-03214-22,True,False,False
C3N-03214-21,True,False,False
C3N-03208-21,True,False,False
C3L-05856-21,True,False,False
C3L-05852-21,True,False,False
C3L-05564-21,True,False,False
C3L-05564-22,True,False,False
C3L-05507-28,True,False,False
C3L-05505-22,True,False,False
C3N-02334-22,True,False,False
C3L-05505-21,True,False,False
C3L-01706-24,True,False,False
C3L-05041-22,True,False,False
C3L-05041-21,True,False,False
C3L-05023-23,True,False,False
C3L-05023-22,True,False,False
C3L-05023-26,True,False,False
C3L-05023-25,True,False,False
C3N-02334-21,True,False,False
C3N-02334-23,True,False,False
C3N-02340-23,True,False,False
C3N-02340-21,True,False,False
C3N-02340-22,True,False,False
C3N-01535-23,True,False,False
C3N-01535-21,True,False,False
C3N-01535-22,True,False,False
C3N-01534-21,True,False,False
C3N-01534-22,True,False,False
C3N-01532-23,True,False,False
C3N-01534-23,True,False,False
C3L-04725-22,True,False,False
C3N-01523-22,True,False,False
C3N-01523-21,True,False,False
C3L-04725-21,True,False,False
C3L-04725-23,True,False,False
C3L-04492-22,True,False,False
C3L-04492-21,True,False,False
C3L-04492-25,True,False,False
C3N-03232-22,True,False,False
C3L-04492-24,True,False,False
C3L-04492-23,True,False,False
C3L-04349-23,True,False,False
C3L-04349-22,True,False,False
C3L-04349-21,True,False,False
C3L-04349-25,True,False,False
C3L-04349-24,True,False,False
C3L-04204-24,True,False,False
C3L-04204-25,True,False,False
C3L-04203-24,True,False,False
C3L-04203-21,True,False,False
C3L-04201-21,True,False,False
C3L-04202-24,True,False,False
C3L-04202-21,True,False,False
C3L-03960-21,True,False,False
C3L-03956-21,True,False,False
C3L-03641-23,True,False,False
C3L-03647-22,True,False,False
C3L-03647-23,True,False,False
C3L-03641-22,True,False,False
C3L-03641-21,True,False,False
C3L-03551-21,True,False,False
C3L-03403-22,True,False,False
C3L-03403-21,True,False,False
C3L-03366-23,True,False,False
C3L-03366-25,True,False,False
C3L-03253-21,True,False,False
C3L-03196-21,True,False,False
C3L-03198-21,True,False,False
C3L-01038-23,True,False,False
C3L-01038-21,True,False,False
C3L-03197-21,True,False,False
C3L-03166-21,True,False,False
C3L-02854-21,True,False,False
